Device_ID,device_age_months,battery_capacity_mah,avg_screen_on_hours_per_day,avg_charging_cycles_per_week,avg_battery_temp_celsius,fast_charging_usage_percent,overnight_charging_freq_per_week,gaming_hours_per_week,video_streaming_hours_per_week,background_app_usage_level,signal_strength_avg,charging_habit_score,usage_intensity_score,thermal_stress_index
755eab38-a576-4d5e-b684-50c5a5c742ad,33,3000,4,5.2,26.1,36,0,4.1,9.6,Low,Moderate,9,10,1.73
6e9c5fe8-898e-47a9-9a55-713b8723eae0,0,5000,7.1,10.1,32.2,90.8,3,1.7,18.6,Low,Good,6,10,2.97
260a9160-fe99-4266-87a4-32f407628cc2,25,4000,5.2,6.7,31.6,94.5,2,4.8,10.6,Medium,Moderate,7,10,3.06
8c579876-7b97-4d3a-82f4-d07a10800bef,42,5000,5.3,7.7,30,78.3,2,0.9,9.4,High,Good,7,10,2.39
a70aa4fa-837a-4265-8113-b619837c153e,9,5000,7.6,13.4,34,16.6,4,4.8,9.2,High,Moderate,7,10,3.63
d78887ec-140e-41f0-80bd-b358798e4633,29,5000,8.1,12.5,34.6,50.4,4,5.4,4.6,Low,Moderate,6,10,3.8
3df93b50-6c77-4d3a-a397-78ad28c3bba2,17,4500,1.2,3,31.7,67.4,7,3.9,10.7,Medium,Good,5,10,3.03
934f9407-2a1f-4e45-94ee-4840c418cd99,16,5000,5.2,7.4,28,67.7,5,1.8,11.4,Low,Good,5,10,2
64e066f9-542b-4cf0-9443-2a90cab181de,25,4000,2.7,3,31.2,48.8,5,8.3,6.7,Low,Good,7,10,3.24
f305cef8-bd55-49e3-8bad-7a3d1227b141,7,4500,4.7,6,28.8,13.7,4,1.8,13.7,High,Good,7,10,2.19
e36cb0ba-a461-4cb3-b9dc-e6813d0fe841,46,5000,5.5,6.9,33.8,2.5,5,9.3,12.4,Low,Moderate,7,10,3.93
9c53826e-a2de-42d6-ae6c-467c978ecd53,39,3000,4.8,7.5,28,47,1,3.8,9.4,Low,Moderate,8,10,2.15
18442b81-38e6-4698-ace5-674c950ebede,48,5000,3.4,5.6,37.6,48,2,12.6,14.1,High,Good,8,10,5.07
af9b2a9b-4f18-43fd-9651-9a6045e40b74,11,5000,3.3,5.1,29.7,61,1,6.6,8.1,High,Good,8,10,2.76
91b2df9c-7ca5-4e16-be51-c27a6ef56aa5,26,4500,7,10.8,36.7,31.9,2,1.9,14,High,Good,8,10,4.04
ebb80318-a806-4a1a-8999-a8ae0723bd44,7,4000,8.6,12.1,32.2,81.2,5,5.4,7.6,High,Good,6,10,3.26
525ddced-73c8-4920-8dc2-2a59d457c2cb,24,5000,1.4,3,30.3,40.9,0,6.2,17.9,Low,Good,8,10,2.87
9e5e5b35-4a5a-4974-8267-2c0fa696409f,45,4500,4.8,6.1,32.3,72.3,6,4.1,7.1,Low,Moderate,6,10,3.17
01d9e1bd-d225-45a4-87e6-5a55d0fd61f1,3,4500,7,9.2,34.7,15.6,1,3.4,9.2,High,Good,8,10,3.69
1262d58e-3408-4d86-9196-83f3131168c1,32,4000,5.4,8.5,29.8,82.8,7,8.6,5.7,Low,Moderate,4,10,2.94
57a05f11-f515-4e69-991d-5bf2f493ac1f,0,4500,3.3,6.9,30.4,24.4,7,1.7,12.7,Low,Good,5,10,2.55
88233d86-57aa-4e7b-b995-05a8dc375736,18,4000,4.5,5.8,31.5,58.8,7,3.7,4.3,Medium,Good,5,10,2.96
ec6da945-8346-4389-b547-6d3675d24c99,30,3000,6.1,8.8,36.2,57.7,4,24.8,9.4,Medium,Good,7,10,5.63
a6a49bd1-5228-474c-b84a-06b1b0a79149,15,5000,4.9,7.5,31.7,34,2,3.8,3.1,Medium,Moderate,8,10,3.02
27687fee-c8e0-41a7-b028-11eb5a3da181,13,4500,5.4,7.8,30.8,77.6,5,3.7,12.7,Low,Good,6,10,2.8
4a69ac02-08a1-4943-ba77-91aaa1a66ae5,47,3000,5.5,8.5,27.7,50.2,4,1,13,High,Good,7,10,1.87
677e8dc1-341c-412e-b5c3-c2af0d5bb179,4,4500,4.5,6.1,33.7,68.4,3,8.3,10.6,Low,Good,6,10,3.82
4e4e2cec-8ed8-4c9c-9c4b-1d074ef35e00,40,4500,7.1,10,33.4,60.8,2,7.5,7.4,Medium,Good,8,10,3.7
44785998-0833-45f1-ad56-c50538efb265,25,3000,4.5,6.6,32.6,54.6,5,2.7,13.5,Low,Good,6,10,3.15
6621f518-c58a-4825-8ce3-6d7f327c34a9,27,4500,3.5,5.6,32.8,44,5,8.5,5.3,Medium,Moderate,6,10,3.63
6d58351f-5b00-4cea-affb-0914c8dfbb5c,1,4500,10,16.2,35.9,35.8,2,2.4,6.3,High,Moderate,7,10,3.88
775fb89f-3701-4d34-9ddc-2f8754777a28,5,3000,5.3,8.4,33,54.8,4,2.6,13.5,High,Moderate,6,10,3.23
e7196101-98ff-42fb-aad6-c7755291026d,8,4500,1,3,27.5,56.6,6,3.8,12.7,High,Good,5,10,2.04
11ac1ffc-529e-4de7-8be4-d5a120f6aa1f,32,4000,8,12.8,26.7,73.4,4,1.8,12.7,High,Moderate,5,10,1.7
9baf4554-125a-4538-a91d-f919b2fc9a91,40,4500,8,13,36.4,42.9,7,2.1,21.5,Medium,Moderate,5,10,3.98
9fdbb1d6-0f88-496a-bcb3-641de087e82e,24,5000,6.4,9.3,30.2,52.1,7,5.7,10.9,Medium,Good,5,10,2.8
1cfc2dfc-1cae-4b3f-a70e-d3502a2d2404,47,4500,6.8,10,29.9,44.1,4,1,8,Medium,Good,6,10,2.38
bd396708-fd18-4b7d-ad16-e2eeea9d3068,12,5000,9.8,14.3,33.6,59.2,2,3.8,9.3,Low,Good,7,10,3.46
50bdce8f-95b4-4402-813e-f3b415642fe8,8,5000,3.6,6.2,28.1,85.8,0,5.5,0,Medium,Good,7,10,2.3
c272acb5-566b-419a-b93e-de143a3a284c,12,4500,5.8,8.7,30.1,4.7,3,5,11.9,High,Good,8,10,2.74
f898ce24-b4be-44c6-bf94-f92259fc941e,30,3000,9.4,12.8,33,37,5,8.2,17.1,Medium,Good,6,10,3.65
7b7d5985-73a2-4857-a30f-71cef578b9ea,40,4000,9.9,15.2,33.2,77,6,1.1,8.3,Medium,Poor,4,10,3.16
9ba6ac64-b6b5-4781-9d51-ded832517462,10,4000,4.8,8.6,31.6,58.7,7,0.6,16.6,Low,Good,5,10,2.74
4148b772-6d36-4e94-96c9-973fa289b1dd,3,4500,9.5,15.8,34.5,65.8,4,2.1,5.2,Low,Good,5,10,3.54
20e83fdb-6741-42f3-9450-aa910f844ec5,33,3000,7.1,10.2,33.4,32.8,7,10.6,6.1,Low,Moderate,6,10,3.92
c7c59b62-aaef-42ae-b435-0a4ab43d9a77,37,3000,8.5,12,33.9,36,5,3,6.1,Low,Moderate,6,10,3.46
08317050-2f86-47c3-8ffd-4c651d804578,45,4000,7,12.5,35.3,27.1,0,5.7,2.7,Medium,Good,8,10,3.99
3a6c2f55-6839-46b2-a124-f97274b71595,3,3000,6.1,10.7,37.4,60.7,6,5.5,17.3,Medium,Good,5,10,4.47
0d7bb914-43ef-4b83-b45d-784102a01905,37,4500,9.9,15.3,33.4,80.4,5,2,12.6,High,Good,5,10,3.28
2685e33a-c72c-4e1f-80cc-910b0693ebd0,18,4500,4.4,5,34.6,87,4,1.1,13.1,High,Good,6,10,3.49
b5683642-9e1f-47de-a837-5ccd8a30ed4a,5,3000,9.3,13.4,35.4,39.2,7,2.3,6.4,Low,Good,4,10,3.76
fd3c59ca-161c-4e8a-831e-b86051579cb7,33,4500,9.6,13.3,31.8,66.9,7,4.7,14,Medium,Moderate,5,10,3.1
a074c3cd-3c49-4066-b342-e56571da56dc,17,5000,8.2,14.2,32.3,58.6,2,3.6,7.5,High,Moderate,7,10,3.15
22638b69-87f3-4231-9d1c-91be58260b95,12,4000,5.4,6.5,29.3,72.3,0,3.9,7.7,Medium,Moderate,8,10,2.47
08ddc50f-ae53-4a69-8095-fe3edca8f49d,40,4500,6,10.8,33.2,52.8,7,1.8,15.4,Medium,Moderate,5,10,3.22
4d920252-405b-44f7-adfa-4c4685c9fc8d,22,3000,3,4.3,28.2,61.2,6,3.7,5.8,Medium,Good,5,10,2.2
7f074f37-7a40-4fcf-8750-124852186628,18,4000,4.6,5.7,28.7,70,5,0.9,5,Medium,Good,7,10,2.1
65c3007c-5da5-413c-af39-69cf081de2cf,44,4500,6.7,11.1,30.4,46.5,2,2.3,4.4,Low,Good,8,10,2.6
fb3892b9-2072-4483-bb28-866d83418388,10,4000,2.6,4.6,24.6,55.3,1,1.1,9.3,High,Good,7,10,1.16
8edb9e53-34cf-4651-97c6-0186b15de158,0,3000,4.9,6.1,28.1,80.3,4,3.8,20.3,Medium,Good,6,10,2.18
8daae9ca-1e98-44dd-ae9d-9f9150e68cb5,23,5000,9.4,14.1,34.1,46.6,3,3,8.7,Medium,Moderate,7,10,3.52
21a510c3-1c45-4d2c-bd5a-73ac45b0be2f,6,5000,5.2,9.2,31.8,76.3,0,2.1,3.5,Medium,Good,7,10,2.91
6ca199be-ea2f-485b-b953-7d4f1cf79ed1,24,4500,7.6,10.9,33.2,13.1,1,1.6,6.9,High,Good,8,10,3.19
d343ac47-01cd-48b6-be79-7adb42f3c9b7,20,5000,6.6,11.6,33.7,90.5,4,2.6,7.7,Low,Good,4,10,3.4
2f9d59ef-3bf9-48e4-989e-3ae71fa8b29b,14,4500,4.9,6.6,29,52.1,1,2.2,10.2,Low,Moderate,9,10,2.27
97656860-9187-4b9a-a32d-297655f86ce9,0,4000,5.2,6.2,31.2,63.4,0,4.4,11.8,Medium,Good,7,10,2.95
f14d3a4e-78b5-4ec4-9b72-3f4be50ccf7a,11,4500,5.8,8.8,33,43.5,3,7.1,0,Medium,Moderate,7,10,3.56
81ce1693-f4a7-4720-8e8f-62e5a4d4f06c,6,4500,1.4,3,31.2,19.1,0,5.2,3.9,Low,Good,9,10,3.01
47b47efc-aaaa-417f-997d-39bf28f8c59f,14,4500,7.4,11.2,32.8,45.9,6,5.7,3.5,High,Moderate,5,10,3.41
0b84bd1c-4177-4b3c-a858-8d2c0cb36574,20,5000,5.3,7.9,29.2,83.6,3,0.2,15.1,Medium,Poor,5,10,2.17
ac3c256b-bb52-4686-8590-397a15bbb72a,18,4500,7.5,10.4,30.6,74,6,3.4,4.9,High,Good,5,10,2.73
ec25e37f-28d0-4072-9860-bbd8108fccf1,28,3000,6.3,11.3,31.6,80.7,6,3.9,11.4,Low,Poor,5,10,3.01
a93e24c0-5591-40ec-978b-d03eee6e29dc,24,4500,5.2,7.8,26.2,68.7,7,6.3,12.3,Medium,Poor,5,10,1.91
14c683db-8458-41dc-890e-ba2b7d106cc0,32,4000,5.9,9.7,35.6,85.9,5,6.7,7.5,Medium,Good,6,10,4.14
08c08550-a117-49bb-890e-e4eae4698f14,48,3000,5.9,9.8,30.3,39.5,6,8.1,0,High,Moderate,6,10,3.02
efbe16e6-3d1d-4a05-b09a-f1bb202ef379,31,4000,8.5,14.4,33,68.5,6,2.2,15.9,High,Good,4,10,3.21
78f304ef-248a-49f4-bb02-fe4909a5ab38,48,4000,5.6,7.2,34.5,47.1,2,2.4,16.6,High,Good,7,10,3.56
e2437481-9430-4766-85d9-1c05043c06f1,34,4000,6.1,7.4,32,30.2,4,0.2,9.9,Medium,Moderate,6,10,2.81
ba5e87a0-dff3-40a6-9c61-cf21e01d4bdd,43,3000,3,6.2,33.7,63.5,1,1.3,6.6,Low,Moderate,8,10,3.3
ab9d7b1b-201d-4110-8933-1f86243f57a4,37,3000,5.4,8.7,32.1,39.9,6,4.5,19,Low,Poor,5,10,3.15
bee6a497-d6de-497b-b481-420df9f9b220,25,5000,8.4,12.7,32.9,84.8,7,4,6.4,Low,Good,4,10,3.31
60abec52-929a-4c83-ae68-670d04e26bc3,10,3000,6.4,9.4,31.7,34.3,2,4.3,14,High,Moderate,7,10,3.05
ef8d834c-caf5-4eff-b3a2-373b7a14ec6e,34,4500,3.3,4.7,34.7,19.6,6,4.3,2.5,High,Poor,6,10,3.76
d4aaab64-791e-43ab-a7c8-e6c5ec520547,7,4000,3.6,6.2,30.9,54.4,4,0.9,12.3,Low,Moderate,6,10,2.61
0dffd1fb-490e-4de6-a808-d81f0d9037c4,45,5000,4,4.6,32.5,60.1,1,6.9,3.5,Medium,Poor,7,10,3.43
08d6ffab-85ce-4e42-a172-4512364827f2,13,3000,7.5,11.7,26.6,21.5,2,3,11.9,Low,Good,9,10,1.76
db6f13ec-8106-4a87-a8e4-8818b7980b2a,9,4000,7.3,11.9,33.1,55.3,6,3.9,10,High,Moderate,5,10,3.35
23f67736-915d-4431-ae6e-0e84addad7a5,1,3000,1,3,28.5,21.8,6,5.7,8.2,High,Good,7,10,2.41
ac2a8d5d-2cb5-4e1f-99da-e1e9f86defdc,45,5000,5.3,7.9,34.8,22.1,4,11.1,8,High,Good,7,10,4.29
effbae75-80ff-46ed-a414-4a8a460a9f5c,8,3000,5.8,8.7,35.4,36.7,4,5.5,15.4,High,Good,7,10,4.01
c722c448-2856-4ccc-8a7d-8a26a3fe327b,2,3000,3.6,6.6,34.1,45.1,7,1.8,9.6,Low,Good,5,10,3.43
9ffa7b7a-a8fd-41e2-ab71-46542118c30d,20,4000,4.7,7.7,33,71.6,2,12.7,12,Low,Good,7,10,3.99
79477cb9-9469-4825-aef2-d98b73e66930,25,4500,8.2,14,32.2,39,0,3.5,24.2,Medium,Good,8,10,3.11
5b33e6c3-9786-40d6-af25-1d4acbc24964,7,3000,6.3,7.7,32.2,52.8,3,3.6,3.7,High,Good,7,10,3.11
cb1a902c-3192-403d-9f58-7b5d1d603510,47,5000,4.5,7.7,29,31.4,7,8.3,6.1,Low,Good,5,10,2.72
795009c7-d09c-4e00-8240-1a7325a150f8,1,3000,5.1,6.9,33.2,67.7,5,1.1,1.7,High,Good,5,10,3.18
df66db96-3a09-45d2-8c9b-6ee0da904fdd,5,3000,5,7.5,30.4,65.3,3,4.9,1.5,High,Good,7,10,2.79
9db4c5da-252e-4e92-9b2c-fb7a241b818a,27,4500,6.1,10.5,31.5,69.6,6,6.1,19.5,High,Good,6,10,3.13
67100bb3-ccef-48ed-aefc-893a69c84944,28,4000,2.6,3,33.2,35.9,5,3.2,7.9,Medium,Good,7,10,3.32
63b36379-4afa-4140-bf30-a7327ec95e45,25,5000,4.2,8.4,30.1,36,5,6,0,High,Good,7,10,2.82
59ef47a0-0c44-440b-9c2e-38af5249b7aa,24,4000,7.6,12.5,32.8,16.8,5,10.8,8.6,High,Good,6,10,3.8
cae14335-3e43-4d9b-8b91-31fa0453afb1,11,4000,5.4,8.6,31.2,42.9,0,0.7,7.5,Low,Good,9,10,2.66
c171b853-9d6b-4074-a10d-124bb79d27bf,4,4000,3.8,4.8,29,39.6,4,1.7,4.8,High,Good,7,10,2.24
383c94a0-780e-471a-bbb8-48fb9361136a,33,3000,3.9,5.6,29.2,21.3,1,0.3,7.8,Medium,Good,8,10,2.18
b283e404-e838-4244-9792-8e8eddaa7d4d,47,4500,6.9,10.1,34.2,22.3,0,1.1,10.8,Medium,Good,10,10,3.39
2be3ed1f-0c10-43f4-8a4a-95b364dcb754,36,3000,4.5,5.5,28.9,45.3,4,2.8,7.9,High,Good,6,10,2.3
bb45fc92-a2b4-4d06-abb7-c33cf1927145,14,5000,6.5,10.9,27.7,49.8,6,2.4,14.3,Medium,Moderate,5,10,1.97
138c5f16-061f-47d4-b80f-3324d3b2cc3e,43,4500,4.2,6,32.7,60.3,7,2.2,9.7,Medium,Poor,4,10,3.11
7d3cb15f-6ce7-43cd-81e6-d13f7f33be00,35,4000,3.2,4.7,30.2,41.6,6,8.3,10.1,Medium,Moderate,5,10,3.01
65e25690-bbc6-4dfa-9470-4c93ea0b9994,14,4500,6,8.9,31.7,80.1,2,8.4,9,Medium,Good,5,10,3.37
9feff402-94c2-4aa6-8e23-ee145ad164e3,42,5000,5.3,7.7,32.2,83.2,2,9.7,3.8,Low,Poor,6,10,3.59
56c37f74-ea30-4572-921c-9fb9bee99b96,47,3000,6.9,10.8,26.9,47.2,5,3.8,4,High,Moderate,5,10,1.9
5679fad3-3de4-4594-b09e-367905acd1cd,22,3000,7.3,10.3,35,62,4,15,10.6,Low,Moderate,6,10,4.63
503d3497-dbd4-49fe-b99c-2a0f5410df98,5,4000,4.8,8.2,31.1,12.7,5,5,6.2,Low,Poor,6,10,2.96
ddf9f2f6-8938-484a-81ab-fe44b106db33,45,3000,6.2,8.7,31,43.2,2,4.6,13,Low,Good,7,10,2.91
db53b7d0-6fcc-42ab-ba5d-52a266d2a1f3,43,3000,4.7,7.1,30.5,19,3,4.9,8.3,Medium,Moderate,8,10,2.82
99bf70ee-206c-4c06-9210-92da76f888bd,42,5000,6.8,8.8,31.8,12,6,5,6.1,Medium,Good,7,10,3.13
0e137611-20b4-4b69-9ab5-dcb0c82cdeb8,44,4500,6,10,36.9,65.2,0,2.6,11.3,Medium,Moderate,7,10,4.13
1ad8cc52-d56c-44ff-9338-24aac0016977,20,3000,4.3,7.7,32.4,16.9,3,5.6,10.1,High,Good,7,10,3.31
0c421a13-04e9-44a0-bd6a-a4fe46876940,22,5000,4.1,6.8,32.4,84.7,7,8,1.7,High,Moderate,4,10,3.5
0fd57d1b-f505-4296-9faa-52754e3f0c2c,42,5000,6,9.2,30.4,63.9,4,0.6,0.9,High,Poor,6,10,2.48
9004b421-bd1b-4633-b371-c27cfb47f6f8,15,4000,7.8,11.7,34.5,68.7,0,4.4,12.9,Medium,Good,8,10,3.72
3ff2fddb-592f-4ae3-be0b-69cf72ce9fef,46,5000,7.3,9.4,34.5,20.5,2,0.3,6.3,Medium,Good,8,10,3.41
a5e02153-876b-4d37-879b-f8b665aefb97,14,4000,3.6,4.1,32.2,75,0,7,10.8,Medium,Good,7,10,3.38
6a2d2c86-ee9a-41d1-9f9a-7ccec14057c7,24,3000,3.8,6.5,32,5.7,7,4.2,11.2,Low,Poor,5,10,3.1
7c3c64c4-5aef-4b96-93ac-9ea152993000,35,4000,4.1,6,30.1,96.5,0,3.6,16,Low,Good,7,10,2.62
18ee600b-4bc4-4d4a-a53b-2a51db65ba3f,10,5000,4.3,5.1,35.3,43.3,2,0.2,18.2,Medium,Good,7,10,3.57
b8cbf3d3-2ddc-4f96-bdc9-46a7381a0b0f,14,4500,1.9,3,33.3,48,5,2.3,4.3,Low,Poor,6,10,3.27
d77b6c44-c4d5-42a4-afa1-2163ed1fbad0,3,4500,7.1,11.3,30.3,74.9,1,2.5,9.3,Medium,Good,6,10,2.58
a68fd912-1d9b-4957-b78f-d42879ae06d6,20,3000,4.6,7.8,31.8,95.1,2,6.9,9.4,Medium,Moderate,6,10,3.27
909db415-7998-4be6-9815-4083c7b30613,12,3000,6.4,8.1,31.6,51.2,3,2.8,17.6,Low,Good,7,10,2.91
fcee1bad-8676-40cc-9cf8-d85ae62691b4,21,4500,4.9,7.5,31.6,26.2,5,3.1,2.8,Medium,Moderate,6,10,2.94
a7649847-3aff-4442-a8ab-651643afa391,18,4000,5.5,8.6,33.9,17.8,6,6.6,17.2,High,Good,7,10,3.74
d7a23ae2-3895-4aba-b745-c65a060a1c84,33,3000,4.1,5.6,34.7,68.2,1,12.9,12.8,High,Good,7,10,4.41
5f5e6d33-ab05-4d53-bfb7-e511cde9260b,13,5000,5.4,9.4,30.7,80,3,3.3,7.3,Low,Moderate,6,10,2.74
03d85aba-aafb-4cc0-bdf9-ce2933d71727,3,3000,3.8,5.3,33.3,28.8,7,9.2,14.4,Medium,Good,6,10,3.79
46ba892b-e12d-4b73-a7a4-283f7e6db2f8,47,4000,5.5,6.5,32.4,42.4,7,10.7,8.1,Medium,Good,6,10,3.69
d23a7940-2884-42ff-9a83-deec9c179bc7,45,3000,8.4,12.4,31.7,28.9,4,1,1.9,Medium,Good,6,10,2.81
a98784f2-8bea-45b6-b072-629a75bfe7db,26,5000,6.5,11.2,30.9,29.9,3,1.8,10.6,Low,Good,7,10,2.68
6add84e3-775f-4190-a890-e89d96978a60,28,5000,6.1,8.8,36.6,72.9,7,17.1,8.7,Medium,Good,4,10,5.15
ce127df3-03e2-438f-add0-608ed3143758,46,5000,2.9,3.2,30.7,31.5,7,6.7,7.6,High,Good,5,10,3.01
7b8677a5-a793-4880-bc2d-3dfeac2f4f49,27,4000,6.6,10.6,29.3,61.3,5,1.3,6,High,Moderate,6,10,2.26
6273d6a2-764a-4009-88b3-e2aa5e15bbf7,34,4000,6.8,10.5,33,45.3,6,9.7,13.1,High,Poor,6,10,3.76
5581eb63-c66b-41bc-894a-6e8e8f049d7e,7,5000,6,9.1,30.3,73.2,6,11.6,9.9,Low,Good,5,10,3.26
4d20f05e-f752-4406-9331-2e123c3f4a6e,15,5000,5.9,9.4,32.1,90.5,7,3.9,7.6,High,Good,4,10,3.11
3fa5ea8d-e239-40a8-aba8-817129347231,41,4000,5.2,7.1,29.9,49.2,5,6.1,7,High,Good,6,10,2.76
7e8b432b-fc96-4ee0-bf02-5ca88f8e7c69,35,4000,6.8,9.6,33.8,83.5,6,4.8,7.7,Low,Good,4,10,3.58
aa72a77f-d18b-45da-82e5-6cf812d57df2,29,4000,8.3,13.2,35.7,68.1,5,8.9,7.1,Medium,Good,5,10,4.34
c9c120a3-2339-4363-9625-58de44202e7e,17,4500,6.2,8.3,31.5,76.2,6,1.7,8,Medium,Moderate,5,10,2.82
e0fd199d-a4be-4029-a943-4165eddf80cf,1,4000,3.6,6.9,31.8,36,0,2.4,13.6,Medium,Good,8,10,2.92
c5d7536a-520a-40b8-a21c-63bf0846df65,48,5000,3.7,6.8,33.8,77.4,7,6.8,8.1,High,Moderate,5,10,3.73
b2a42eef-6163-46e0-9f0f-4d89418ec748,12,4500,7,9.3,32.3,88.6,5,6.9,10.8,Medium,Poor,6,10,3.39
b8157270-2a2d-4340-8e05-06e999c86d0f,3,4000,3.6,6.8,33.2,81.7,5,6.8,8.1,High,Moderate,5,10,3.59
bacbea7e-53cc-45ea-9925-4de7d55bc61a,25,5000,5.9,9,32.4,92.9,4,5.3,1.1,Medium,Good,5,10,3.3
af8d2edb-1874-4b67-a6ec-66599dcb3c30,24,3000,4.8,8.6,26.7,41.4,6,7.9,11.1,High,Poor,6,10,2.15
005e9c15-2098-4e88-b3f9-1c4bfcda4080,29,4500,3.4,5.2,29.7,56.9,1,9.8,6.4,Low,Good,8,10,3
392438d4-1054-4f6b-bc44-71c427fdd9db,10,5000,7.2,10.6,33.5,56.8,3,9,13.3,High,Moderate,7,10,3.83
29264af5-1b97-4c2a-bfbe-e1bcd8a7f9a0,6,3000,6.9,10.1,30.6,28.5,4,2.6,18.3,Low,Good,6,10,2.68
d1a4fb6e-03c7-4420-991f-1c18de969f7c,30,5000,2.8,3,30.1,88.4,7,3.2,6.7,Low,Good,4,10,2.59
a6915f9f-7dbb-4b71-a701-d405162860ef,43,4000,6.5,10.6,33.5,50.3,6,4.4,14.5,Low,Good,5,10,3.49
1ba4a9a7-417b-4235-a7b9-6f2072f4b2dd,9,4000,6.2,8.5,28.4,43.8,3,1.8,7.9,Medium,Moderate,7,10,2.1
f0301b7b-1b0d-47b8-968e-3b690a9c97ca,38,3000,7.2,11.7,35.2,73.9,0,2.7,8.5,Medium,Moderate,7,10,3.74
d42d55f7-c45f-4053-ab24-4d4549c57170,12,4000,5.8,10.4,34.1,48.7,0,3.9,11.9,Medium,Poor,8,10,3.58
31b2c5ba-3910-4a6b-8420-fe8a8d81779e,30,5000,8.4,12,33,49.9,1,2.8,0.2,Low,Good,7,10,3.23
c54e4561-9baa-42b8-b3f5-b5533474e52d,6,3000,5.2,7.2,32.2,19.3,7,2,1.4,Low,Good,5,10,2.98
a98d42b2-d28a-44c2-aaf6-2c1b896b7747,48,5000,5,8.4,29.8,12,7,3.1,10.3,High,Moderate,6,10,2.52
b39040a2-6e29-43cf-9abe-2eecbd599abd,41,5000,3.6,4.9,36.6,35.9,2,11.5,0,High,Good,8,10,4.73
36ab12d7-717f-48d7-b9d8-68b1143f16d9,41,5000,3.6,6.8,29.5,8.7,5,12.1,15.4,Low,Good,8,10,3.12
7accfb5c-e899-48dc-abe0-c1c21ac93440,35,4000,3.5,4.5,28.7,50.7,6,1.7,16.7,Low,Moderate,6,10,2.15
daabbaef-2acd-4dd0-8577-a0f0171286a9,19,4000,5.9,10.3,32.5,53.3,2,0.8,11.8,Medium,Good,7,10,2.98
c3e84dfd-72e5-4efa-ba51-bf5a7fff9280,3,5000,5,7.1,31,44.3,0,3.8,9.3,Medium,Moderate,8,10,2.85
4515be33-d8c8-4627-a1f9-62e41696bdcd,6,4500,6.2,9.6,33.8,38.4,4,1.2,15.5,High,Good,7,10,3.32
78f92085-ded7-4e56-85c6-167ca42077a7,0,5000,3.1,5.6,32.9,77,1,1.7,7.7,Low,Good,8,10,3.13
abc6fbcd-749c-4f7b-911c-be14118ce562,43,5000,3.8,6.2,32.2,21.6,6,5.3,8.1,Medium,Good,6,10,3.25
c26ceac3-279e-43fc-b1bc-a704757a7956,44,3000,3.8,6.7,32.8,26.8,3,2.4,9.3,Medium,Moderate,8,10,3.17
f7bf7a75-47c3-4a9a-b3a8-e4e1d60320a2,41,5000,9.8,13.3,35.1,23.4,3,9.6,5.9,High,Poor,7,10,4.25
c93e850a-8b00-49ce-93ef-68fc9ecf8bd4,46,4000,5.2,7.3,29.6,46.4,4,2.2,16.5,Medium,Good,7,10,2.41
7a0c4958-89d0-4ae2-83eb-54aacf266a88,12,3000,5.4,8.1,33.5,91.9,2,4.9,16.3,High,Good,7,10,3.52
765e2284-f989-44ba-aae0-afd8aa72f745,21,4500,5.3,7.3,35.7,7.7,0,12.1,5.3,Medium,Good,9,10,4.57
9726572f-ec67-4b1e-ae59-bade8928f584,20,3000,8.6,13.9,31.1,26.4,0,2.4,6.3,Low,Good,8,10,2.78
3b76b3f3-8bc8-466d-b096-88c87f28684a,21,4500,2.3,3,32.1,62.2,1,1,8.3,Medium,Moderate,8,10,2.9
571d1bd7-3639-4704-8f44-26fc6569c08a,27,3000,5.4,7.3,35.8,55.6,6,1.5,16,High,Good,6,10,3.81
0671cc8e-229b-4be9-8ce5-ca03769a3f13,8,3000,2.3,4.3,34.6,47,0,10.9,8.2,Low,Good,9,10,4.22
d20c47ea-3bec-4eb7-9c05-fbd68a65d6d2,25,4500,1,3,28.8,33,6,2,10.8,Medium,Good,6,10,2.19
ce8454a0-f15b-4ad1-ac78-1d18c9b59a9c,8,4000,4,5.1,31.1,25.6,2,1.2,4.7,High,Good,9,10,2.68
b9ea885d-8eaf-415e-ba5e-596e124523ac,14,4000,6.3,10,30,9.6,2,6.7,17.6,Medium,Good,8,10,2.83
29dd6d8c-71bd-4389-8b2f-e0064e87baa1,9,4000,3.9,7.2,29.4,33.3,7,1.2,4.2,High,Good,5,10,2.29
eac1f75b-c34f-49f2-9e7f-c9f81a68fdaa,23,3000,6.3,9.6,31.9,27.6,4,4.1,7.9,High,Moderate,7,10,3.08
0822bf5b-eedc-4b94-8083-39c0d12e5125,41,5000,5.7,7,31.4,38.5,6,1,1.5,High,Moderate,5,10,2.72
70d54373-2e70-4f1b-937b-b319bfb22248,7,3000,5.2,8.5,30.7,78.9,1,2.9,16.2,Medium,Moderate,6,10,2.71
93fabed9-e2b9-4255-8104-340140fb4777,23,5000,8,11.5,38,39,1,8.3,9.8,Medium,Good,7,10,4.82
b6ceec20-3c7e-44c1-8d99-ec9f77a897a2,15,5000,4.3,7.6,34.2,53.4,0,2.3,18.9,High,Good,8,10,3.48
06b55430-5e1a-4146-9e9b-e01f964ee9e7,48,4000,6.3,9,30.8,66.9,5,1,5.1,High,Moderate,5,10,2.6
